_id,titulo,precio,url,categoria
68acb845fd4ba1931ade63c4,Desktop HP 22-dg0010la Intel Core i3-N300 8GB 512GB SSD FreeDOS,1952000,https://www.mercadolibre.com.co/desktop-hp-22-dg0010la-intel-core-i3-n300-8gb-512gb-ssd-freedos/p/MCO40680662#polycard_client=search-nordic&searchVariation=MCO40680662&position=11&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO1552618033&sid=search,computador
68acb845fd4ba1931ade63c5,Computador Tiny Core I5 6ta Gen 16gram+sd256g,1177900,https://articulo.mercadolibre.com.co/MCO-2805445278-computador-tiny-core-i5-6ta-gen-16gramsd256g-_JM?searchVariation=182803574894#polycard_client=search-nordic&searchVariation=182803574894&position=37&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63c6,Computador Portatil Pantalla 11.6 PuLG 4 Gb Ram Ssd 128 Gb,749000,https://articulo.mercadolibre.com.co/MCO-1595306695-computador-portatil-pantalla-116-pulg-4-gb-ram-ssd-128-gb-_JM?searchVariation=188239701249#polycard_client=search-nordic&searchVariation=188239701249&position=38&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63c7,Torre Cpu Gamer Ryzen 7 5700g Vega 8 1tb 32gb Pc,2449900,https://articulo.mercadolibre.com.co/MCO-999418729-torre-cpu-gamer-ryzen-7-5700g-vega-8-1tb-32gb-pc-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO999418729&sid=search,computador
68acb845fd4ba1931ade63c8,"Todo en uno Lenovo A100 Intel N100 23,8 Pulgadas FHD Memoria 8GB Estado Solido 512GB Linux Color Gris",1378900,https://www.mercadolibre.com.co/todo-en-uno-lenovo-a100-intel-n100-238-pulgadas-fhd-memoria-8gb-estado-solido-512gb-linux-color-gris/p/MCO49908115#polycard_client=search-nordic&searchVariation=MCO49908115&position=12&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO2871523602&sid=search,computador
68acb845fd4ba1931ade63c9,Torre Gamer Rgb Amd Ryzen 5 5600g + 16gb + Ssd M2 500gb @pd,1990000,https://articulo.mercadolibre.com.co/MCO-606754785-torre-gamer-rgb-amd-ryzen-5-5600g-16gb-ssd-m2-500gb-pd-_JM?searchVariation=182572095381#polycard_client=search-nordic&searchVariation=182572095381&position=40&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63ca,Pc Gamer Amd Ryzen 7 5700g + 32gb + Ssd 1tb + Led 22  @pd,2820000,https://articulo.mercadolibre.com.co/MCO-2836985446-pc-gamer-amd-ryzen-7-5700g-32gb-ssd-1tb-led-22-pd-_JM?searchVariation=187332899693#polycard_client=search-nordic&searchVariation=187332899693&position=41&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63cb,Torre Gamer Rgb Ryzen 7-5700g + Ram 16gb + 512gb Ssd + 22,2490000,https://articulo.mercadolibre.com.co/MCO-1492891843-torre-gamer-rgb-ryzen-7-5700g-ram-16gb-512gb-ssd-22-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO1492891843&sid=search,computador
68acb845fd4ba1931ade63cc,Lenovo Aio Thinkcentre Neo 50a Core I5 13420h 8gb 256gb Fhd 23.8,2099097,https://www.mercadolibre.com.co/lenovo-aio-thinkcentre-neo-50a-core-i5-13420h-8gb-256gb-fhd-238/p/MCO42523923#polycard_client=search-nordic&searchVariation=MCO42523923&position=13&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO2838843654&sid=search,computador
68acb845fd4ba1931ade63cd,Computador Lenovo Ram 8gb Ssd 240gb + Monitor 20 8 Gb (Reacondicionado),714284,https://www.mercadolibre.com.co/computador-lenovo-ram-8gb-ssd-240gb--monitor-20/up/MCOU3070900393#polycard_client=search-nordic&searchVariation=MCOU3070900393&position=14&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO1472091365&sid=search,computador
